Year,UNIT_MEASURE,Value
2010,Percent,13.16889724587988
2011,Percent,21.991983967935877
2012,Percent,27.2749298648304
2013,Percent,17.15395157606213
2014,Percent,21.348751156336725
2015,Percent,18.7378892733564
2016,Percent,13.521250000000002
2017,Percent,18.38984438984439
2018,Percent,21.266485998193318
