Year,UNIT_MEASURE,Value
2010,Percent,18.41463344556467
2011,Percent,18.891244002423637
2012,Percent,18.1909864759323
2013,Percent,19.323264914593533
2014,Percent,18.55172612091414
2015,Percent,19.981574480183674
2016,Percent,19.833523265845937
2017,Percent,17.59057676570408
2018,Percent,23.4
