Year,UNIT_MEASURE,Value
2010,пайыз,13.16889724587988
2011,пайыз,21.991983967935877
2012,пайыз,27.2749298648304
2013,пайыз,17.15395157606213
2014,пайыз,21.348751156336725
2015,пайыз,18.7378892733564
2016,пайыз,13.521250000000002
2017,пайыз,18.38984438984439
2018,пайыз,21.266485998193318
