Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2015,пайыз,физикалық қатыгездік,2.9
2015,пайыз,жыныс серігі емес тұлғадан жасалған зорлық-зомбылық,0.7
2015,пайыз,зорлау немесе басқа сексуалдық әрекет жасау,1.2
2015,пайыз,кез келген сексуалдық зорлық-зомбылық,1.5
