Year,UNIT_MEASURE,SERIES,Өңірлер,Value
2011,млн.тонна,,Атырау,139.5758
2011,млн.тонна,,Батыс Қазақстан,33.960800000000006
2011,млн.тонна,,Жамбыл,70.458
2011,млн.тонна,,Қарағанды,551.1137
2011,млн.тонна,,Қостанай,268.028
2011,млн.тонна,,Қызылорда,95.518
2011,млн.тонна,,Маңғыстау,186.5845
2011,млн.тонна,,Оңтүстік Қазақстан,106.5048
2011,млн.тонна,,Павлодар,97.0415
2011,млн.тонна,,Солтүстік Қазақстан,46.1275
2011,млн.тонна,,Шығыс Қазақстан,418.2116
2011,млн.тонна,,Нұр-Сұлтан қаласы,97.2251
2011,млн.тонна,,Алматы қаласы,155.5848
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,16647.1626
2011,млн.адам,Темір жол көлігімен,,20.5
2011,млн.адам,Автокөлік,,16544.7
2011,млн.адам,Ішкі су көлігімен,,0.1
2011,млн.адам,Әуе көлігімен,,4.1
2011,млн.адам,Қалалық электр көлігі,,77.0
2011,млн.адам,,Ақмола,1385.7958999999998
2011,млн.адам,,Ақтөбе,199.3162
2011,млн.адам,,Алматы,550.8759
2011,млн.адам,,Атырау,126.935
2011,млн.адам,,Батыс Қазақстан,364.768
2011,млн.адам,,Жамбыл,745.8124
2011,млн.адам,,Қарағанды,1993.3222
2011,млн.адам,,Қостанай,1436.4622
2011,млн.адам,,Қызылорда,193.2167
2011,млн.адам,,Маңғыстау,73.79469999999999
2011,млн.адам,,Оңтүстік Қазақстан,1800.5132
2011,млн.адам,,Павлодар,1044.0959
2011,млн.адам,,Солтүстік Қазақстан,453.9025
2011,млн.адам,,Шығыс Қазақстан,1419.3384
2011,млн.адам,,Нұр-Сұлтан қаласы,1647.9137
2011,млн.адам,,Алматы қаласы,3190.5865
2011,млн.тонна,_L_KZ_090102_1J,,2475.46041
2011,млн.тонна,_L_KZ_090102_1J,Ақмола,112.3756
2011,млн.тонна,_L_KZ_090102_1J,Ақтөбе,54.52478
2011,млн.тонна,_L_KZ_090102_1J,Алматы,142.69432999999998
2011,млн.тонна,_L_KZ_090102_1J,Атырау,71.46303
2011,млн.тонна,_L_KZ_090102_1J,Батыс Қазақстан,33.808519999999994
2011,млн.тонна,_L_KZ_090102_1J,Жамбыл,70.45802
2011,млн.тонна,_L_KZ_090102_1J,Қарағанды,551.1137
2011,млн.тонна,_L_KZ_090102_1J,Қостанай,268.02796
2011,млн.тонна,_L_KZ_090102_1J,Қызылорда,95.51799
2011,млн.тонна,_L_KZ_090102_1J,Маңғыстау,182.02755
2011,млн.тонна,_L_KZ_090102_1J,Оңтүстік Қазақстан,106.50418
2011,млн.тонна,_L_KZ_090102_1J,Павлодар,70.22057000000001
2011,млн.тонна,_L_KZ_090102_1J,Солтүстік Қазақстан,46.00747
2011,млн.тонна,_L_KZ_090102_1J,Шығыс Қазақстан,417.93773
2011,млн.тонна,_L_KZ_090102_1J,Нұр-Сұлтан қаласы,97.22507
2011,млн.тонна,_L_KZ_090102_1J,Алматы қаласы,155.5539
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,16622.40527
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақмола,1385.79588
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақтөбе,199.31616
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы,550.84811
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Атырау,126.93418
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Батыс Қазақстан,364.73008
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Жамбыл,745.81239
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қарағанды,1993.31001
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қостанай,1436.46222
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қызылорда,193.21672
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Маңғыстау,73.77098
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Оңтүстік Қазақстан,1799.61302
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Павлодар,1044.05276
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Солтүстік Қазақстан,453.90255
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Шығыс Қазақстан,1419.31009
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Нұр-Сұлтан қаласы,1647.86794
2011,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы қаласы,3187.46218
2011,тонна,әуе көлікпен тасымалданған жүктер,,31554.9
2011,тонна,әуе көлікпен тасымалданған жүктер,Қарағанды,6.6
2011,тонна,әуе көлікпен тасымалданған жүктер,Оңтүстік Қазақстан,583.0
2011,тонна,әуе көлікпен тасымалданған жүктер,Шығыс Қазақстан,44.0
2011,тонна,әуе көлікпен тасымалданған жүктер,Алматы қаласы,30921.3
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,,4131.3
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Алматы,27.8
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Атырау,0.8
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Қарағанды,12.2
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Маңғыстау,23.8
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Оңтүстік Қазақстан,900.2
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Павлодар,0.8
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Нұр-Сұлтан қаласы,17.2
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Алматы қаласы,24.2
2011,мың.адам,әуе көлікпен тасымалданған жолаушылар,Шымкент қаласы,3124.3
2011,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,,214.079
2011,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,Атырау,68.1127
2011,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,Павлодар,26.2849
2011,млн.тонна,Перевезено грузов с морским транспортом,,4.557
2011,млн.тонна,Перевезено грузов с морским транспортом,Маңғыстау,4.557
2012,млн.тонна,Көліктің барлық түрлерімен жүк тасымалдау,,3231.8419
2012,млн.тонна,Құбыр жүргізетін көлікпен,,213.2
2012,млн.тонна,Темір жол көлігі,,294.8
2012,млн.тонна,Автокөлік,,2718.4
2012,млн.тонна,Әуе көлігімен,,0.22
2012,млн.тонна,Ішкі су көлігімен,,1.2907
2012,млн.тонна,Теңіз көлігімен,,4.0483
2012,млн.тонна,,Ақмола,112.5938
2012,млн.тонна,,Ақтөбе,58.0505
2012,млн.тонна,,Алматы,158.0661
2012,млн.тонна,,Атырау,140.597
2012,млн.тонна,,Батыс Қазақстан,35.81
2012,млн.тонна,,Жамбыл,80.38889999999999
2012,млн.тонна,,Қарағанды,619.6886999999999
2012,млн.тонна,,Қостанай,275.5625
2012,млн.тонна,,Қызылорда,98.3855
2012,млн.тонна,,Маңғыстау,207.734
2012,млн.тонна,,Оңтүстік Қазақстан,123.8486
2012,млн.тонна,,Павлодар,103.0248
2012,млн.тонна,,Солтүстік Қазақстан,46.2119
2012,млн.тонна,,Шығыс Қазақстан,476.9061
2012,млн.тонна,,Нұр-Сұлтан қаласы,112.5887
2012,млн.тонна,,Алматы қаласы,168.3065
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,18484.6485
2012,млн.адам,Темір жол көлігімен,,24.4
2012,млн.адам,Автокөлік,,18380.2
2012,млн.адам,Ішкі су көлігімен,,0.1
2012,млн.адам,Әуе көлігімен,,4.5
2012,млн.адам,Қалалық электр көлігі,,69.6
2012,млн.адам,,Ақмола,1482.0797
2012,млн.адам,,Ақтөбе,220.087
2012,млн.адам,,Алматы,597.1945999999999
2012,млн.адам,,Атырау,155.4183
2012,млн.адам,,Батыс Қазақстан,402.3381
2012,млн.адам,,Жамбыл,802.7956999999999
2012,млн.адам,,Қарағанды,2111.422
2012,млн.адам,,Қостанай,1575.5291000000002
2012,млн.адам,,Қызылорда,232.3686
2012,млн.адам,,Маңғыстау,81.469
2012,млн.адам,,Оңтүстік Қазақстан,2149.8955
2012,млн.адам,,Павлодар,1166.3121999999998
2012,млн.адам,,Солтүстік Қазақстан,470.6909
2012,млн.адам,,Шығыс Қазақстан,1459.8789
2012,млн.адам,,Нұр-Сұлтан қаласы,1750.0521
2012,млн.адам,,Алматы қаласы,3802.7638
2012,млн.тонна,_L_KZ_090102_1J,,2718.43909
2012,млн.тонна,_L_KZ_090102_1J,Ақмола,112.59376
2012,млн.тонна,_L_KZ_090102_1J,Ақтөбе,58.05049
2012,млн.тонна,_L_KZ_090102_1J,Алматы,158.06611999999998
2012,млн.тонна,_L_KZ_090102_1J,Атырау,72.35414
2012,млн.тонна,_L_KZ_090102_1J,Батыс Қазақстан,35.678650000000005
2012,млн.тонна,_L_KZ_090102_1J,Жамбыл,80.38894
2012,млн.тонна,_L_KZ_090102_1J,Қарағанды,619.68872
2012,млн.тонна,_L_KZ_090102_1J,Қостанай,275.56246000000004
2012,млн.тонна,_L_KZ_090102_1J,Қызылорда,98.38552
2012,млн.тонна,_L_KZ_090102_1J,Маңғыстау,203.68565
2012,млн.тонна,_L_KZ_090102_1J,Оңтүстік Қазақстан,123.84784
2012,млн.тонна,_L_KZ_090102_1J,Павлодар,76.59103
2012,млн.тонна,_L_KZ_090102_1J,Солтүстік Қазақстан,46.09193
2012,млн.тонна,_L_KZ_090102_1J,Шығыс Қазақстан,476.57967
2012,млн.тонна,_L_KZ_090102_1J,Нұр-Сұлтан қаласы,112.58867
2012,млн.тонна,_L_KZ_090102_1J,Алматы қаласы,168.28551000000002
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,18455.68435
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақмола,1482.0797
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақтөбе,220.08693
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы,597.16457
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Атырау,155.41785
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Батыс Қазақстан,402.24008
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Жамбыл,802.79566
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қарағанды,2111.41481
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қостанай,1575.52905
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қызылорда,2323.6863
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Маңғыстау,81.469
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Оңтүстік Қазақстан,2148.79967
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Павлодар,1166.28692
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Солтүстік Қазақстан,4706.9088
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Шығыс Қазақстан,1459.86077
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Нұр-Сұлтан қаласы,1750.02434
2012,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы қаласы,3799.45549
2012,тонна,әуе көлікпен тасымалданған жүктер,,21954.2
2012,тонна,әуе көлікпен тасымалданған жүктер,Батыс Қазақстан,183.0
2012,тонна,әуе көлікпен тасымалданған жүктер,Оңтүстік Қазақстан,768.0
2012,тонна,әуе көлікпен тасымалданған жүктер,Шығыс Қазақстан,5.8
2012,тонна,әуе көлікпен тасымалданған жүктер,Алматы қаласы,20997.4
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,,4512.0
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Алматы,30.0
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Атырау,0.4
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Қарағанды,59.7
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Батыс Қазақстан,7.2
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Оңтүстік Қазақстан,1095.8
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Нұр-Сұлтан қаласы,5.1
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Алматы қаласы,5.5
2012,мың.адам,әуе көлікпен тасымалданған жолаушылар,Шымкент қаласы,3308.3
2012,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,,213.2221
2012,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,Атырау,68.24289999999999
2012,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,Павлодар,25.7207
2012,млн.тонна,Перевезено грузов с морским транспортом,,4.0483
2012,млн.тонна,Перевезено грузов с морским транспортом,Маңғыстау,4.0483
2013,млн.тонна,Көліктің барлық түрлерімен жүк тасымалдау,,3508.0407
2013,млн.тонна,Құбыр жүргізетін көлікпен,,225.9
2013,млн.тонна,Темір жол көлігі,,293.7
2013,млн.тонна,Автокөлік,,2983.35
2013,млн.тонна,Әуе көлігімен,,0.239
2013,млн.тонна,Ішкі су көлігімен,,1.1065
2013,млн.тонна,Теңіз көлігімен,,3.9845
2013,млн.тонна,,Ақмола,121.5251
2013,млн.тонна,,Ақтөбе,62.173300000000005
2013,млн.тонна,,Алматы,159.01
2013,млн.тонна,,Атырау,151.34429999999998
2013,млн.тонна,,Батыс Қазақстан,38.868
2013,млн.тонна,,Жамбыл,88.3699
2013,млн.тонна,,Қарағанды,676.6549
2013,млн.тонна,,Қостанай,299.653
2013,млн.тонна,,Қызылорда,106.1353
2013,млн.тонна,,Маңғыстау,215.0696
2013,млн.тонна,,Оңтүстік Қазақстан,133.0374
2013,млн.тонна,,Павлодар,116.4561
2013,млн.тонна,,Солтүстік Қазақстан,49.2661
2013,млн.тонна,,Шығыс Қазақстан,553.6669
2013,млн.тонна,,Нұр-Сұлтан қаласы,124.117
2013,млн.тонна,,Алматы қаласы,194.412
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,20004.2963
2013,млн.адам,Темір жол көлігімен,,28.6
2013,млн.адам,Автокөлік,,19905.27
2013,млн.адам,Ішкі су көлігімен,,0.09
2013,млн.адам,Әуе көлігімен,,5.0
2013,млн.адам,Қалалық электр көлігі,,65.3
2013,млн.адам,,Ақмола,1604.4809
2013,млн.адам,,Ақтөбе,238.3837
2013,млн.адам,,Алматы,628.9567
2013,млн.адам,,Атырау,167.9207
2013,млн.адам,,Батыс Қазақстан,425.7576
2013,млн.адам,,Жамбыл,864.5943000000001
2013,млн.адам,,Қарағанды,2299.8505
2013,млн.адам,,Қостанай,1657.3538999999998
2013,млн.адам,,Қызылорда,251.3166
2013,млн.адам,,Маңғыстау,85.4807
2013,млн.адам,,Оңтүстік Қазақстан,2257.6409
2013,млн.адам,,Павлодар,1194.5999
2013,млн.адам,,Солтүстік Қазақстан,492.8016
2013,млн.адам,,Шығыс Қазақстан,1606.7478999999998
2013,млн.адам,,Нұр-Сұлтан қаласы,1961.0055
2013,млн.адам,,Алматы қаласы,4238.824799999999
2013,млн.тонна,_L_KZ_090102_1J,,2983.35009
2013,млн.тонна,_L_KZ_090102_1J,Ақмола,121.52507
2013,млн.тонна,_L_KZ_090102_1J,Ақтөбе,62.173300000000005
2013,млн.тонна,_L_KZ_090102_1J,Алматы,159.00998
2013,млн.тонна,_L_KZ_090102_1J,Атырау,82.59600999999999
2013,млн.тонна,_L_KZ_090102_1J,Батыс Қазақстан,38.786660000000005
2013,млн.тонна,_L_KZ_090102_1J,Жамбыл,88.36992
2013,млн.тонна,_L_KZ_090102_1J,Қарағанды,676.65488
2013,млн.тонна,_L_KZ_090102_1J,Қостанай,299.65301
2013,млн.тонна,_L_KZ_090102_1J,Қызылорда,106.13531
2013,млн.тонна,_L_KZ_090102_1J,Маңғыстау,211.08514
2013,млн.тонна,_L_KZ_090102_1J,Оңтүстік Қазақстан,133.03631
2013,млн.тонна,_L_KZ_090102_1J,Павлодар,83.25099
2013,млн.тонна,_L_KZ_090102_1J,Солтүстік Қазақстан,49.26606
2013,млн.тонна,_L_KZ_090102_1J,Шығыс Қазақстан,553.30106
2013,млн.тонна,_L_KZ_090102_1J,Нұр-Сұлтан қаласы,124.11701
2013,млн.тонна,_L_KZ_090102_1J,Алматы қаласы,194.38938
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,,19970.638
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақмола,1604.4809
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Ақтөбе,238.3837
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы,628.9312
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Атырау,167.9207
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Батыс Қазақстан,425.5786
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Жамбыл,864.5943
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қарағанды,2299.8406
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қостанай,1657.3539
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Қызылорда,251.3166
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Маңғыстау,85.4807
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Оңтүстік Қазақстан,2256.5313
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Павлодар,1194.5823
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Солтүстік Қазақстан,492.8016
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Шығыс Қазақстан,1606.7358
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Нұр-Сұлтан қаласы,1960.98
2013,млн.адам,Көліктің барлық түрлерімен жолаушыларды тасымалдау,Алматы қаласы,4235.1258
2013,тонна,әуе көлікпен тасымалданған жүктер,,23873.5
2013,тонна,әуе көлікпен тасымалданған жүктер,Батыс Қазақстан,227.2
2013,тонна,әуе көлікпен тасымалданған жүктер,Шығыс Қазақстан,1062.0
2013,тонна,әуе көлікпен тасымалданған жүктер,Алматы қаласы,22584.3
2013,мың.адам,әуе көлікпен тасымалданған жолаушылар,,4985.6
2013,мың.адам,әуе көлікпен тасымалданған жолаушылар,Алматы,25.5
2013,мың.адам,әуе көлікпен тасымалданған жолаушылар,Қарағанды,10.0
2013,мың.адам,әуе көлікпен тасымалданған жолаушылар,Батыс Қазақстан,140.1
2013,мың.адам,әуе көлікпен тасымалданған жолаушылар,Оңтүстік Қазақстан,1109.6
2013,мың.адам,әуе көлікпен тасымалданған жолаушылар,Алматы қаласы,1.3
2013,мың.адам,әуе көлікпен тасымалданған жолаушылар,Шымкент қаласы,3699.1
2013,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,,225.9157
2013,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,Атырау,68.7483
2013,млн.тонна,құбыр көлігінің жұмыс көрсеткіштері,Павлодар,32.5456
2013,млн.тонна,Перевезено грузов с морским транспортом,,3.9845
2013,млн.тонна,Перевезено грузов с морским транспортом,Маңғыстау,3.9845
2014,млн.тонна,Көліктің барлық түрлерімен жүк тасымалдау,,3749.8406
2014,млн.тонна,Құбыр жүргізетін көлікпен,,225.019
2014,млн.тонна,Темір жол көлігі,,390.741
2014,млн.тонна,Автокөлік,,3129.1
2014,млн.тонна,Әуе көлігімен,,0.19082
2014,млн.тонна,Ішкі су көлігімен,,1.3208
2014,млн.тонна,Теңіз көлігімен,,3.6302
2014,млн.тонна,,Ақмола,121.2567
2014,млн.тонна,,Ақтөбе,63.6389
2014,млн.тонна,,Алматы,159.913
2014,млн.тонна,,Атырау,151.15679999999998
