Year,UNIT_MEASURE,Value
2010,млн.теңге,-527264.2
2011,млн.теңге,-568618.5
2012,млн.теңге,-890308.7
2013,млн.теңге,-700927.8
2014,млн.теңге,-1086670.4
2015,млн.теңге,-915704.8
2016,млн.теңге,-737717.6
2017,млн.теңге,-1455319.8
2018,млн.теңге,-833072.3
2019,млн.теңге,-1285306.7
