Year,UNIT_MEASURE,SERIES,Өңірлер,Value
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қызылорда,11.7
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Маңғыстау,5.3
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Оңтүстік Қазақстан,13.2
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Павлодар,15.6
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Солтүстік Қазақстан,22.4
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шығыс Қазақстан,12.8
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Нұр-Сұлтан қаласы,40.5
2014,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы қаласы,42.6
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,,881.4
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақмола,52.3
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақтөбе,45.8
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы,76.9
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Атырау,44.7
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Батыс Қазақстан,21.5
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Жамбыл,30.1
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қарағанды,86.9
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қостанай,64.5
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қызылорда,20.9
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Маңғыстау,26.8
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Оңтүстік Қазақстан,47.9
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодар,49.8
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Солтүстік Қазақстан,37.5
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шығыс Қазақстан,65.2
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Нұр-Сұлтан қаласы,44.6
2014,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы қаласы,165.8
2014,мың бірлік,выше 10 Мбит/сек,Ақмола,16.8
2014,мың бірлік,выше 10 Мбит/сек,Ақтөбе,16.7
2014,мың бірлік,выше 10 Мбит/сек,Алматы,22.5
2014,мың бірлік,выше 10 Мбит/сек,Атырау,18.3
2014,мың бірлік,выше 10 Мбит/сек,Батыс Қазақстан,12.2
2014,мың бірлік,выше 10 Мбит/сек,Жамбыл,12.4
2014,мың бірлік,выше 10 Мбит/сек,Қарағанды,55.4
2014,мың бірлік,выше 10 Мбит/сек,Қостанай,24.1
2014,мың бірлік,выше 10 Мбит/сек,Қызылорда,9.4
2014,мың бірлік,выше 10 Мбит/сек,Маңғыстау,21.0
2014,мың бірлік,выше 10 Мбит/сек,Оңтүстік Қазақстан,17.6
2014,мың бірлік,выше 10 Мбит/сек,Павлодар,29.3
2014,мың бірлік,выше 10 Мбит/сек,Солтүстік Қазақстан,9.6
2014,мың бірлік,выше 10 Мбит/сек,Шығыс Қазақстан,37.6
2014,мың бірлік,выше 10 Мбит/сек,Нұр-Сұлтан қаласы,44.6
2014,мың бірлік,выше 10 Мбит/сек,Алматы қаласы,509.5
2015,мың бірлік,,,2301.0
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,,271.6
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақмола,14.0
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақтөбе,11.5
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы,9.6
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Атырау,7.0
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Батыс Қазақстан,8.2
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Жамбыл,10.6
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қарағанды,15.6
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қостанай,20.0
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қызылорда,9.6
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Маңғыстау,3.3
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Оңтүстік Қазақстан,13.7
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Павлодар,11.6
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Солтүстік Қазақстан,17.9
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шығыс Қазақстан,9.2
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Нұр-Сұлтан қаласы,53.2
2015,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы қаласы,56.8
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,,767.1
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақмола,54.6
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақтөбе,40.4
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы,79.6
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Атырау,42.5
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Батыс Қазақстан,18.9
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Жамбыл,26.9
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қарағанды,71.5
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қостанай,45.7
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қызылорда,19.3
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Маңғыстау,27.5
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Оңтүстік Қазақстан,42.8
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодар,44.2
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Солтүстік Қазақстан,37.9
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шығыс Қазақстан,58.9
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Нұр-Сұлтан қаласы,44.3
2015,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы қаласы,112.2
2015,мың бірлік,выше 10 Мбит/сек,Ақмола,22.3
2015,мың бірлік,выше 10 Мбит/сек,Ақтөбе,20.5
2015,мың бірлік,выше 10 Мбит/сек,Алматы,26.6
2015,мың бірлік,выше 10 Мбит/сек,Атырау,18.8
2015,мың бірлік,выше 10 Мбит/сек,Батыс Қазақстан,14.8
2015,мың бірлік,выше 10 Мбит/сек,Жамбыл,12.0
2015,мың бірлік,выше 10 Мбит/сек,Қарағанды,64.7
2015,мың бірлік,выше 10 Мбит/сек,Қостанай,37.2
2015,мың бірлік,выше 10 Мбит/сек,Қызылорда,11.2
2015,мың бірлік,выше 10 Мбит/сек,Маңғыстау,23.9
2015,мың бірлік,выше 10 Мбит/сек,Оңтүстік Қазақстан,21.1
2015,мың бірлік,выше 10 Мбит/сек,Павлодар,39.4
2015,мың бірлік,выше 10 Мбит/сек,Солтүстік Қазақстан,18.8
2015,мың бірлік,выше 10 Мбит/сек,Шығыс Қазақстан,52.2
2015,мың бірлік,выше 10 Мбит/сек,Нұр-Сұлтан қаласы,46.2
2015,мың бірлік,выше 10 Мбит/сек,Алматы қаласы,580.9
2016,мың бірлік,,,2349.9
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,,197.4
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақмола,4.0
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақтөбе,11.1
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы,8.9
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Атырау,6.2
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Батыс Қазақстан,4.3
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Жамбыл,3.6
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қарағанды,8.2
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қостанай,19.8
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қызылорда,7.8
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Маңғыстау,12.0
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Оңтүстік Қазақстан,7.1
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Павлодар,5.0
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Солтүстік Қазақстан,17.8
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шығыс Қазақстан,28.5
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Нұр-Сұлтан қаласы,23.7
2016,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы қаласы,29.5
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,,837.7
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақмола,68.5
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақтөбе,42.0
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы,104.6
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Атырау,44.7
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Батыс Қазақстан,22.6
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Жамбыл,37.1
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қарағанды,74.6
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қостанай,46.0
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қызылорда,24.8
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Маңғыстау,21.5
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Оңтүстік Қазақстан,60.0
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодар,44.1
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Солтүстік Қазақстан,39.7
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шығыс Қазақстан,53.0
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Нұр-Сұлтан қаласы,58.5
2016,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы қаласы,95.9
2016,мың бірлік,выше 10 Мбит/сек,Ақмола,24.7
2016,мың бірлік,выше 10 Мбит/сек,Ақтөбе,22.4
2016,мың бірлік,выше 10 Мбит/сек,Алматы,26.2
2016,мың бірлік,выше 10 Мбит/сек,Атырау,21.1
2016,мың бірлік,выше 10 Мбит/сек,Батыс Қазақстан,15.0
2016,мың бірлік,выше 10 Мбит/сек,Жамбыл,13.7
2016,мың бірлік,выше 10 Мбит/сек,Қарағанды,73.0
2016,мың бірлік,выше 10 Мбит/сек,Қостанай,39.0
2016,мың бірлік,выше 10 Мбит/сек,Қызылорда,11.4
2016,мың бірлік,выше 10 Мбит/сек,Маңғыстау,27.2
2016,мың бірлік,выше 10 Мбит/сек,Оңтүстік Қазақстан,21.6
2016,мың бірлік,выше 10 Мбит/сек,Павлодар,50.1
2016,мың бірлік,выше 10 Мбит/сек,Солтүстік Қазақстан,23.5
2016,мың бірлік,выше 10 Мбит/сек,Шығыс Қазақстан,51.6
2016,мың бірлік,выше 10 Мбит/сек,Нұр-Сұлтан қаласы,77.6
2016,мың бірлік,выше 10 Мбит/сек,Алматы қаласы,728.9
2017,мың бірлік,,,2576.0
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,,71.3
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақмола,3.8
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақтөбе,3.2
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы,1.2
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Атырау,4.2
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Батыс Қазақстан,1.6
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Жамбыл,0.8
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қарағанды,1.6
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қостанай,5.9
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қызылорда,3.9
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Маңғыстау,5.8
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Оңтүстік Қазақстан,4.1
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Павлодар,0.9
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Солтүстік Қазақстан,4.9
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шығыс Қазақстан,3.0
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Нұр-Сұлтан қаласы,21.7
2017,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы қаласы,5.0
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,,987.3
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақмола,73.5
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Ақтөбе,49.5
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы,123.2
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Атырау,49.0
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Батыс Қазақстан,26.3
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Жамбыл,41.7
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қарағанды,83.6
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қостанай,66.4
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Қызылорда,33.9
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Маңғыстау,31.4
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Оңтүстік Қазақстан,71.5
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодар,48.6
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Солтүстік Қазақстан,51.5
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Шығыс Қазақстан,77.7
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Нұр-Сұлтан қаласы,50.0
2017,мың бірлік,от 2 Мбит/сек до менее 10 Мбит/сек,Алматы қаласы,109.5
2017,мың бірлік,выше 10 Мбит/сек,Ақмола,26.6
2017,мың бірлік,выше 10 Мбит/сек,Ақтөбе,28.4
2017,мың бірлік,выше 10 Мбит/сек,Алматы,32.1
2017,мың бірлік,выше 10 Мбит/сек,Атырау,22.7
2017,мың бірлік,выше 10 Мбит/сек,Батыс Қазақстан,16.0
2017,мың бірлік,выше 10 Мбит/сек,Жамбыл,15.5
2017,мың бірлік,выше 10 Мбит/сек,Қарағанды,75.0
2017,мың бірлік,выше 10 Мбит/сек,Қостанай,36.6
2017,мың бірлік,выше 10 Мбит/сек,Қызылорда,11.8
2017,мың бірлік,выше 10 Мбит/сек,Маңғыстау,31.1
2017,мың бірлік,выше 10 Мбит/сек,Оңтүстік Қазақстан,23.6
2017,мың бірлік,выше 10 Мбит/сек,Павлодар,54.6
2017,мың бірлік,выше 10 Мбит/сек,Солтүстік Қазақстан,29.5
2017,мың бірлік,выше 10 Мбит/сек,Шығыс Қазақстан,61.4
2017,мың бірлік,выше 10 Мбит/сек,Нұр-Сұлтан қаласы,98.7
2017,мың бірлік,выше 10 Мбит/сек,Алматы қаласы,860.7
2018,мың бірлік,,,2461.3
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,,67.4
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақмола,3.8
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Ақтөбе,2.4
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы,1.8
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Атырау,2.7
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Батыс Қазақстан,1.9
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Жамбыл,1.8
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қарағанды,5.2
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қостанай,2.6
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Қызылорда,3.0
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Маңғыстау,6.8
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Павлодар,1.1
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Солтүстік Қазақстан,2.9
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Түркістан,2.1
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шығыс Қазақстан,1.1
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Нұр-Сұлтан қаласы,22.6
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Алматы қаласы,5.4
2018,мың бірлік,от 256 кБит/сек до менее 2 Мбит/сек,Шымкент қаласы,0.2
