Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Value
2010,млн АҚШ доллары,_L_ODA_RCP_GR,26.781008
2010,млн АҚШ доллары,_L_ODA_RCP_NT,26.7810073893689
2011,млн АҚШ доллары,_L_ODA_RCP_GR,17.091497
2011,млн АҚШ доллары,_L_ODA_RCP_NT,17.091409203167707
2012,млн АҚШ доллары,_L_ODA_RCP_GR,12.609999
2012,млн АҚШ доллары,_L_ODA_RCP_NT,12.6100007456311
2013,млн АҚШ доллары,_L_ODA_RCP_GR,7.04761
2013,млн АҚШ доллары,_L_ODA_RCP_NT,7.027787945199922
2014,млн АҚШ доллары,_L_ODA_RCP_GR,8.645732
2014,млн АҚШ доллары,_L_ODA_RCP_NT,8.64020895621039
2015,млн АҚШ доллары,_L_ODA_RCP_GR,4.265647
2015,млн АҚШ доллары,_L_ODA_DNR_GR,0.044881
2015,млн АҚШ доллары,_L_ODA_RCP_NT,4.265466069691995
2015,млн АҚШ доллары,_L_ODA_DNR_NT,0.0448810323664322
2016,млн АҚШ доллары,_L_ODA_RCP_GR,6.449895
2016,млн АҚШ доллары,_L_ODA_RCP_NT,6.446885521342071
2017,млн АҚШ доллары,_L_ODA_RCP_GR,11.380076
2017,млн АҚШ доллары,_L_ODA_RCP_NT,10.77639201541752
