Year,UNIT_MEASURE,SERIES,Өңірлер,Value
2012,мың теңге,природного характера,Батыс Қазақстан,0.0
2012,мың теңге,природного характера,Жамбыл,55.5
2012,мың теңге,природного характера,Қарағанды,74.0
2012,мың теңге,природного характера,Қостанай,20400.0
2012,мың теңге,природного характера,Қызылорда,9700.0
2012,мың теңге,природного характера,Маңғыстау,34652.9
2012,мың теңге,природного характера,Павлодар,76462.6
2012,мың теңге,природного характера,Солтүстік Қазақстан,0.0
2012,мың теңге,природного характера,Түркістан,977400.0
2012,мың теңге,природного характера,Шығыс Қазақстан,109300.0
2012,мың теңге,природного характера,Нұр-Сұлтан қаласы,0.0
2012,мың теңге,природного характера,Алматы қаласы,0.0
2012,мың теңге,природного характера,Шымкент қаласы,0.0
2012,мың теңге,техногенного характера,,1484323.57
2012,мың теңге,техногенного характера,Ақмола,57044.3
2012,мың теңге,техногенного характера,Ақтөбе,0.0
2012,мың теңге,техногенного характера,Алматы,970900.0
2012,мың теңге,техногенного характера,Атырау,0.0
2012,мың теңге,техногенного характера,Батыс Қазақстан,407495.27
2012,мың теңге,техногенного характера,Жамбыл,0.0
2012,мың теңге,техногенного характера,Қарағанды,14384.0
2012,мың теңге,техногенного характера,Қостанай,0.0
2012,мың теңге,техногенного характера,Қызылорда,21500.0
2012,мың теңге,техногенного характера,Маңғыстау,0.0
2012,мың теңге,техногенного характера,Павлодар,0.0
2012,мың теңге,техногенного характера,Солтүстік Қазақстан,0.0
2012,мың теңге,техногенного характера,Түркістан,0.0
2012,мың теңге,техногенного характера,Шығыс Қазақстан,13000.0
2012,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2012,мың теңге,техногенного характера,Алматы қаласы,0.0
2012,мың теңге,техногенного характера,Шымкент қаласы,0.0
2013,мың теңге,природного характера,,385119.9
2013,мың теңге,природного характера,Ақмола,56392.5
2013,мың теңге,природного характера,Ақтөбе,2000.0
2013,мың теңге,природного характера,Алматы,1363.0
2013,мың теңге,природного характера,Атырау,0.0
2013,мың теңге,природного характера,Батыс Қазақстан,0.0
2013,мың теңге,природного характера,Жамбыл,59.3
2013,мың теңге,природного характера,Қарағанды,3500.0
2013,мың теңге,природного характера,Қостанай,36800.0
2013,мың теңге,природного характера,Қызылорда,93800.0
2013,мың теңге,природного характера,Маңғыстау,0.0
2013,мың теңге,природного характера,Павлодар,138605.1
2013,мың теңге,природного характера,Солтүстік Қазақстан,0.0
2013,мың теңге,природного характера,Түркістан,0.0
2013,мың теңге,природного характера,Шығыс Қазақстан,52600.0
2013,мың теңге,природного характера,Нұр-Сұлтан қаласы,0.0
2013,мың теңге,природного характера,Алматы қаласы,0.0
2013,мың теңге,природного характера,Шымкент қаласы,0.0
2013,мың теңге,техногенного характера,,1238029.8
2013,мың теңге,техногенного характера,Ақмола,25791.0
2013,мың теңге,техногенного характера,Ақтөбе,0.0
2013,мың теңге,техногенного характера,Алматы,927600.0
2013,мың теңге,техногенного характера,Атырау,0.0
2013,мың теңге,техногенного характера,Батыс Қазақстан,274838.8
2013,мың теңге,техногенного характера,Жамбыл,0.0
2013,мың теңге,техногенного характера,Қарағанды,0.0
2013,мың теңге,техногенного характера,Қостанай,0.0
2013,мың теңге,техногенного характера,Қызылорда,7600.0
2013,мың теңге,техногенного характера,Маңғыстау,0.0
2013,мың теңге,техногенного характера,Павлодар,0.0
2013,мың теңге,техногенного характера,Солтүстік Қазақстан,0.0
2013,мың теңге,техногенного характера,Түркістан,0.0
2013,мың теңге,техногенного характера,Шығыс Қазақстан,2200.0
2013,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2013,мың теңге,техногенного характера,Алматы қаласы,0.0
2013,мың теңге,техногенного характера,Шымкент қаласы,0.0
2014,мың теңге,природного характера,,759078.1
2014,мың теңге,природного характера,Ақмола,34045.1
2014,мың теңге,природного характера,Ақтөбе,5000.0
2014,мың теңге,природного характера,Алматы,6.0
2014,мың теңге,природного характера,Атырау,50686.2
2014,мың теңге,природного характера,Батыс Қазақстан,64357.8
2014,мың теңге,природного характера,Жамбыл,1.7
2014,мың теңге,природного характера,Қарағанды,473901.0
2014,мың теңге,природного характера,Қостанай,1200.0
2014,мың теңге,природного характера,Қызылорда,30886.0
2014,мың теңге,природного характера,Маңғыстау,0.0
2014,мың теңге,природного характера,Павлодар,41893.1
2014,мың теңге,природного характера,Солтүстік Қазақстан,0.0
2014,мың теңге,природного характера,Түркістан,0.0
2014,мың теңге,природного характера,Шығыс Қазақстан,56600.0
2014,мың теңге,природного характера,Нұр-Сұлтан қаласы,0.0
2014,мың теңге,природного характера,Алматы қаласы,0.0
2014,мың теңге,природного характера,Шымкент қаласы,501.2
2014,мың теңге,техногенного характера,,927084.0
2014,мың теңге,техногенного характера,Ақмола,0.0
2014,мың теңге,техногенного характера,Ақтөбе,0.0
2014,мың теңге,техногенного характера,Алматы,180100.0
2014,мың теңге,техногенного характера,Атырау,17274.4
2014,мың теңге,техногенного характера,Батыс Қазақстан,0.0
2014,мың теңге,техногенного характера,Жамбыл,121.6
2014,мың теңге,техногенного характера,Қарағанды,12828.0
2014,мың теңге,техногенного характера,Қостанай,0.0
2014,мың теңге,техногенного характера,Қызылорда,0.0
2014,мың теңге,техногенного характера,Маңғыстау,59980.0
2014,мың теңге,техногенного характера,Павлодар,0.0
2014,мың теңге,техногенного характера,Солтүстік Қазақстан,118800.0
2014,мың теңге,техногенного характера,Түркістан,0.0
2014,мың теңге,техногенного характера,Шығыс Қазақстан,14300.0
2014,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2014,мың теңге,техногенного характера,Алматы қаласы,125613.0
2014,мың теңге,техногенного характера,Шымкент қаласы,398067.0
2015,мың теңге,природного характера,,4330016.016000001
2015,мың теңге,природного характера,Ақмола,14285.0
2015,мың теңге,природного характера,Ақтөбе,0.0
2015,мың теңге,природного характера,Алматы,124.0
2015,мың теңге,природного характера,Атырау,103683.7
2015,мың теңге,природного характера,Батыс Қазақстан,103906.816
2015,мың теңге,природного характера,Жамбыл,2.1
2015,мың теңге,природного характера,Қарағанды,3765011.0
2015,мың теңге,природного характера,Қостанай,0.0
2015,мың теңге,природного характера,Қызылорда,35182.0
2015,мың теңге,природного характера,Маңғыстау,10332.2
2015,мың теңге,природного характера,Павлодар,71709.1
2015,мың теңге,природного характера,Солтүстік Қазақстан,0.1
2015,мың теңге,природного характера,Түркістан,0.0
2015,мың теңге,природного характера,Шығыс Қазақстан,220900.0
2015,мың теңге,природного характера,Нұр-Сұлтан қаласы,4855.0
2015,мың теңге,природного характера,Алматы қаласы,0.0
2015,мың теңге,природного характера,Шымкент қаласы,25.0
2015,мың теңге,техногенного характера,,766681.0
2015,мың теңге,техногенного характера,Ақмола,0.0
2015,мың теңге,техногенного характера,Ақтөбе,0.0
2015,мың теңге,техногенного характера,Алматы,130400.0
2015,мың теңге,техногенного характера,Атырау,114069.8
2015,мың теңге,техногенного характера,Батыс Қазақстан,0.0
2015,мың теңге,техногенного характера,Жамбыл,119.2
2015,мың теңге,техногенного характера,Қарағанды,0.0
2015,мың теңге,техногенного характера,Қостанай,0.0
2015,мың теңге,техногенного характера,Қызылорда,0.0
2015,мың теңге,техногенного характера,Маңғыстау,143826.0
2015,мың теңге,техногенного характера,Павлодар,0.0
2015,мың теңге,техногенного характера,Солтүстік Қазақстан,129600.0
2015,мың теңге,техногенного характера,Түркістан,0.0
2015,мың теңге,техногенного характера,Шығыс Қазақстан,25100.0
2015,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2015,мың теңге,техногенного характера,Алматы қаласы,40000.0
2015,мың теңге,техногенного характера,Шымкент қаласы,183566.0
2016,мың теңге,природного характера,,386263.0
2016,мың теңге,природного характера,Ақмола,41496.0
2016,мың теңге,природного характера,Ақтөбе,13704.8
2016,мың теңге,природного характера,Алматы,1373.0
2016,мың теңге,природного характера,Атырау,99505.4
2016,мың теңге,природного характера,Батыс Қазақстан,0.0
2016,мың теңге,природного характера,Жамбыл,1.3
2016,мың теңге,природного характера,Қарағанды,12260.0
2016,мың теңге,природного характера,Қостанай,26500.0
2016,мың теңге,природного характера,Қызылорда,62604.0
2016,мың теңге,природного характера,Маңғыстау,0.0
2016,мың теңге,природного характера,Павлодар,38518.5
2016,мың теңге,природного характера,Солтүстік Қазақстан,0.0
2016,мың теңге,природного характера,Түркістан,0.0
2016,мың теңге,природного характера,Шығыс Қазақстан,90300.0
2016,мың теңге,природного характера,Нұр-Сұлтан қаласы,0.0
2016,мың теңге,природного характера,Алматы қаласы,0.0
2016,мың теңге,природного характера,Шымкент қаласы,0.0
2016,мың теңге,техногенного характера,,977323.8
2016,мың теңге,техногенного характера,Ақмола,0.0
2016,мың теңге,техногенного характера,Ақтөбе,134695.5
2016,мың теңге,техногенного характера,Алматы,173300.0
2016,мың теңге,техногенного характера,Атырау,145923.4
2016,мың теңге,техногенного характера,Батыс Қазақстан,4000.0
2016,мың теңге,техногенного характера,Жамбыл,110.9
2016,мың теңге,техногенного характера,Қарағанды,0.0
2016,мың теңге,техногенного характера,Қостанай,0.0
2016,мың теңге,техногенного характера,Қызылорда,0.0
2016,мың теңге,техногенного характера,Маңғыстау,58310.0
2016,мың теңге,техногенного характера,Павлодар,0.0
2016,мың теңге,техногенного характера,Солтүстік Қазақстан,103300.0
2016,мың теңге,техногенного характера,Түркістан,0.0
2016,мың теңге,техногенного характера,Шығыс Қазақстан,18900.0
2016,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2016,мың теңге,техногенного характера,Алматы қаласы,107230.0
2016,мың теңге,техногенного характера,Шымкент қаласы,231554.0
2017,мың теңге,природного характера,,1409460.9
2017,мың теңге,природного характера,Ақмола,126663.1
2017,мың теңге,природного характера,Ақтөбе,315259.9
2017,мың теңге,природного характера,Алматы,9453.0
2017,мың теңге,природного характера,Атырау,4589.4
2017,мың теңге,природного характера,Батыс Қазақстан,77420.2
2017,мың теңге,природного характера,Жамбыл,17.9
2017,мың теңге,природного характера,Қарағанды,162781.3
2017,мың теңге,природного характера,Қостанай,27200.0
2017,мың теңге,природного характера,Қызылорда,72418.0
2017,мың теңге,природного характера,Маңғыстау,0.0
2017,мың теңге,природного характера,Павлодар,503358.1
2017,мың теңге,природного характера,Солтүстік Қазақстан,2600.0
2017,мың теңге,природного характера,Түркістан,100.0
2017,мың теңге,природного характера,Шығыс Қазақстан,107600.0
2017,мың теңге,природного характера,Нұр-Сұлтан қаласы,0.0
2017,мың теңге,природного характера,Алматы қаласы,0.0
2017,мың теңге,природного характера,Шымкент қаласы,0.0
2017,мың теңге,техногенного характера,,8718557.0
2017,мың теңге,техногенного характера,Ақмола,0.0
2017,мың теңге,техногенного характера,Ақтөбе,0.0
2017,мың теңге,техногенного характера,Алматы,180900.0
2017,мың теңге,техногенного характера,Атырау,0.0
2017,мың теңге,техногенного характера,Батыс Қазақстан,0.0
2017,мың теңге,техногенного характера,Жамбыл,93.3
2017,мың теңге,техногенного характера,Қарағанды,1402.4
2017,мың теңге,техногенного характера,Қостанай,0.0
2017,мың теңге,техногенного характера,Қызылорда,0.0
2017,мың теңге,техногенного характера,Маңғыстау,22205.0
2017,мың теңге,техногенного характера,Павлодар,0.0
2017,мың теңге,техногенного характера,Солтүстік Қазақстан,87200.0
2017,мың теңге,техногенного характера,Түркістан,0.0
2017,мың теңге,техногенного характера,Шығыс Қазақстан,51500.0
2017,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2017,мың теңге,техногенного характера,Алматы қаласы,104120.0
2017,мың теңге,техногенного характера,Шымкент қаласы,222435.0
2018,мың теңге,природного характера,,559557.0
2018,мың теңге,природного характера,Ақмола,143191.2
2018,мың теңге,природного характера,Ақтөбе,34530.4
2018,мың теңге,природного характера,Алматы,14000.0
2018,мың теңге,природного характера,Атырау,0.0
2018,мың теңге,природного характера,Батыс Қазақстан,0.0
2018,мың теңге,природного характера,Жамбыл,71.7
2018,мың теңге,природного характера,Қарағанды,21981.0
2018,мың теңге,природного характера,Қостанай,48704.0
2018,мың теңге,природного характера,Қызылорда,60881.0
2018,мың теңге,природного характера,Маңғыстау,0.0
2018,мың теңге,природного характера,Павлодар,47217.7
2018,мың теңге,природного характера,Солтүстік Қазақстан,1500.0
2018,мың теңге,природного характера,Түркістан,0.0
2018,мың теңге,природного характера,Шығыс Қазақстан,187480.0
2018,мың теңге,природного характера,Нұр-Сұлтан қаласы,0.0
2018,мың теңге,природного характера,Алматы қаласы,0.0
2018,мың теңге,природного характера,Шымкент қаласы,0.0
2018,мың теңге,техногенного характера,,1628373.1
2018,мың теңге,техногенного характера,Ақмола,338700.0
2018,мың теңге,техногенного характера,Ақтөбе,5971.0
2018,мың теңге,техногенного характера,Алматы,87905.0
2018,мың теңге,техногенного характера,Атырау,154154.3
2018,мың теңге,техногенного характера,Батыс Қазақстан,0.0
2018,мың теңге,техногенного характера,Жамбыл,85.5
2018,мың теңге,техногенного характера,Қарағанды,295447.0
2018,мың теңге,техногенного характера,Қостанай,0.0
2018,мың теңге,техногенного характера,Қызылорда,0.0
2018,мың теңге,техногенного характера,Маңғыстау,39400.0
2018,мың теңге,техногенного характера,Павлодар,75620.3
2018,мың теңге,техногенного характера,Солтүстік Қазақстан,101200.0
2018,мың теңге,техногенного характера,Түркістан,0.0
2018,мың теңге,техногенного характера,Шығыс Қазақстан,0.0
2018,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2018,мың теңге,техногенного характера,Алматы қаласы,175275.0
2018,мың теңге,техногенного характера,Шымкент қаласы,354615.0
2019,мың теңге,природного характера,,498089.2
2019,мың теңге,природного характера,Ақмола,70679.0
2019,мың теңге,природного характера,Ақтөбе,699.5
2019,мың теңге,природного характера,Алматы,487687.0
2019,мың теңге,природного характера,Атырау,63531.2
2019,мың теңге,природного характера,Батыс Қазақстан,13400.0
2019,мың теңге,природного характера,Жамбыл,21.0
2019,мың теңге,природного характера,Қарағанды,119118.3
2019,мың теңге,природного характера,Қостанай,87600.0
2019,мың теңге,природного характера,Қызылорда,38342.0
2019,мың теңге,природного характера,Маңғыстау,0.0
2019,мың теңге,природного характера,Павлодар,0.0
2019,мың теңге,природного характера,Солтүстік Қазақстан,3300.0
2019,мың теңге,природного характера,Түркістан,0.0
2019,мың теңге,природного характера,Шығыс Қазақстан,101398.2
2019,мың теңге,природного характера,Нұр-Сұлтан қаласы,0.0
2019,мың теңге,природного характера,Алматы қаласы,0.02
2019,мың теңге,природного характера,Шымкент қаласы,0.02
2019,мың теңге,техногенного характера,,37936373.5
2019,мың теңге,техногенного характера,Ақмола,229033.0
2019,мың теңге,техногенного характера,Ақтөбе,10000.0
2019,мың теңге,техногенного характера,Алматы,62492.0
2019,мың теңге,техногенного характера,Атырау,63531.2
2019,мың теңге,техногенного характера,Батыс Қазақстан,233000.0
2019,мың теңге,техногенного характера,Жамбыл,78.9
2019,мың теңге,техногенного характера,Қарағанды,33670.0
2019,мың теңге,техногенного характера,Қостанай,40650.0
2019,мың теңге,техногенного характера,Қызылорда,38064.0
2019,мың теңге,техногенного характера,Маңғыстау,0.0
2019,мың теңге,техногенного характера,Павлодар,478779.1
2019,мың теңге,техногенного характера,Солтүстік Қазақстан,69300.0
2019,мың теңге,техногенного характера,Түркістан,32814147.0
2019,мың теңге,техногенного характера,Шығыс Қазақстан,56876.0
2019,мың теңге,техногенного характера,Нұр-Сұлтан қаласы,0.0
2019,мың теңге,техногенного характера,Алматы қаласы,3526720.3
2019,мың теңге,техногенного характера,Шымкент қаласы,342524.0
