Year,Value,UNIT_MEASURE
2010,158,единиц
2011,158,единиц
2012,158,единиц
2013,158,единиц
2014,158,единиц
2015,158,единиц
2016,158,единиц
2017,158,единиц
2018,158,единиц
2019,158,единиц
