Year,Value,SERIES,UNIT_MEASURE
2010,13.1,умеренная и сильная степень отклонения от нормы,процент
2010,5.4,сильная степень отклонения от нормы,процент
2015,8.0,умеренная и сильная степень отклонения от нормы,процент
2015,2.4,сильная степень отклонения от нормы,процент
