Year,Value,UNIT_MEASURE
2011,50.6,процент
2012,61.90662401932264,процент
2013,63.3,процент
2014,63.9,процент
2015,72.8660129673921,процент
2016,76.8,процент
2017,78.8,процент
2018,81.3,процент
2019,84.2,процент
