Year,Value,UNIT_MEASURE
2010,0.9,процент
2011,0.8,процент
2012,0.6,процент
2013,0.5,процент
2014,0.4,процент
2015,0.3,процент
2016,0.2,процент
2017,0.2,процент
2018,0.1,процент
2019,0.1,процент
