Year,Value,UNIT_MEASURE
2010,0.78,на 100 000 населения
2011,1.08,на 100 000 населения
2012,0.58,на 100 000 населения
2013,0.66,на 100 000 населения
2014,0.57,на 100 000 населения
2015,0.67,на 100 000 населения
2016,0.8,на 100 000 населения
2017,0.99,на 100 000 населения
2018,0.83,на 100 000 населения
2019,1.2801349575527234,на 100 000 населения
