Year,Value,UNIT_MEASURE
2010,1.2,процент
2011,1.3,процент
2012,1.3,процент
2013,0.9,процент
2014,0.8,процент
2015,1.0,процент
2016,1.2,процент
2017,1.3,процент
2018,1.1,процент
