Year,Value,UNIT_MEASURE
2010,1.7,человек
2011,3.1,человек
2012,2.7,человек
2013,3.3,человек
2014,3.4,человек
2015,2.5,человек
2016,2.0,человек
2017,1.8,человек
2018,1.3,человек
2019,1.7,человек
