Year,Value,UNIT_MEASURE
2014,20947.0,на 100 000 населения
2015,21084.0,на 100 000 населения
2016,21860.0,на 100 000 населения
2017,19839.0,на 100 000 населения
2018,20578.0,на 100 000 населения
2019,20706.0,на 100 000 населения
