Year,Value,SERIES,UNIT_MEASURE
2015,58.7,i) грамотности в разбивке по полу,процент
2015,99.977,"ii) навыков счета, в разбивке по полу (3 КЛАСС) Матeматика",процент
2015,99.973,"ii) навыков счета, в разбивке по полу (2 КЛАСС) Математика",процент
2015,96.5,"Доля детей/молодежи, достигших, по меньшей мере, минимального уровня",процент
2015,67.8,навыков счета,процент
2015,90.8,навыков счета,процент
2016,98.0,навыков счета,процент
2018,35.8,i) грамотности в разбивке по полу,процент
2018,50.9,навыков счета,процент
