Year,Value,UNIT_MEASURE
2010,103.7,в процентах к предыдущему году
2011,105.0,в процентах к предыдущему году
2012,102.5,в процентах к предыдущему году
2013,105.1,в процентах к предыдущему году
2014,104.6,в процентах к предыдущему году
2015,100.6,в процентах к предыдущему году
2016,100.2,в процентах к предыдущему году
2017,104.3,в процентах к предыдущему году
2018,103.1,в процентах к предыдущему году
2019,103.7,в процентах к предыдущему году
