Year,Value,UNIT_MEASURE
2011,3.0,процент
2012,1.8,процент
2013,1.2,процент
2014,1.3,процент
2015,3.1,процент
2016,4.5,процент
2017,3.6,процент
2018,4.6,процент
2019,4.1,процент
