Year,Value,UNIT_MEASURE
2010,49.4,процент
2011,47.4,процент
2012,31.0,процент
2013,30.3,процент
2014,29.1,процент
2015,38.3,процент
2016,34.4,процент
2017,31.8,процент
2018,30.8,процент
2019,28.2,процент
