Year,Value,UNIT_MEASURE
2010,18.4,кв.м.
2011,18.7,кв.м.
2012,19.6,кв.м.
2013,20.9,кв.м.
2014,21.0,кв.м.
2015,21.0,кв.м.
2016,21.4,кв.м.
2017,21.6,кв.м.
2018,21.9,кв.м.
2019,22.2,кв.м.
