Year,Value,UNIT_MEASURE
2010,-527264.2,млн.тенге
2011,-568618.5,млн.тенге
2012,-890308.7,млн.тенге
2013,-700927.8,млн.тенге
2014,-1086670.4,млн.тенге
2015,-915704.8,млн.тенге
2016,-737717.6,млн.тенге
2017,-1455319.8,млн.тенге
2018,-833072.3,млн.тенге
2019,-1285306.7,млн.тенге
