Year,Value,UNIT_MEASURE
2010,6.5,процент
2011,5.5,процент
2012,3.8,процент
2013,2.9,процент
2014,2.9,процент
2015,2.6,процент
2016,2.5,процент
2017,2.7,процент
2018,4.3,процент
2019,4.3,процент
