Year,Value,UNIT_MEASURE
2010,0.15,процент
2011,0.09,процент
2012,0.14,процент
2013,0.14,процент
2014,0.18,процент
2015,0.16,процент
2016,0.28,процент
2017,0.34,процент
2018,0.36,процент
2019,0.28,процент
