Year,Value,UNIT_MEASURE
2010,8.8,процент
2011,9.0,процент
2012,9.0,процент
2013,9.0,процент
2014,9.0,процент
2015,9.1,процент
2016,9.2,процент
2017,9.4,процент
2018,9.6,процент
2019,9.6,процент
