Year,Value,UNIT_MEASURE
2010,5.7,процент
2011,5.1,процент
2012,5.9,процент
2013,5.8,процент
2014,7.0,процент
2015,7.9,процент
2016,7.2,процент
2017,6.4,процент
2018,6.0,процент
2019,5.2,процент
