Year,Value,UNIT_MEASURE
2010,0.5,процент
2011,0.25,процент
2012,0.37,процент
2013,0.53,процент
2014,0.6,процент
2015,0.93,процент
2016,2.07,процент
2017,1.97,процент
2018,1.2,процент
2019,3.0935267891742,процент
