Year,Value,UNIT_MEASURE
2010,87.4,процент
2011,88.6,процент
2012,92.2,процент
2013,92.4,процент
2014,92.8,процент
2015,93.1,процент
2016,93.3,процент
2017,93.3,процент
2018,94.4,процент
2019,95.5,процент
