Year,Value,UNIT_MEASURE
2010,13.44,процент
2011,14.10023908200086,процент
2012,13.204390372567032,процент
2013,13.275371720225834,процент
2014,129.0,процент
2015,119.0,процент
2016,128.0,процент
2017,128.0,процент
2018,13.4,процент
2019,13.4,процент
