Year,Value,UNIT_MEASURE
2010,34.3,процент
2011,32.7,процент
2012,32.7,процент
2013,30.7,процент
2014,31.4,процент
2015,32.2,процент
2016,30.3,процент
2017,30.5,процент
2018,30.5,процент
2019,30.5,процент
