Year,Value,UNIT_MEASURE
2010,7.78,единиц
2011,8.18,единиц
2012,8.1,единиц
2013,7.93,единиц
2014,8.15,единиц
2015,8.14,единиц
2016,8.51,единиц
2017,7.95,единиц
2018,8.26,единиц
2019,8.04,единиц
