Year,UNIT_MEASURE,SERIES,Регионы,Value
2010,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,530.2
2010,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1603.4
2010,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,1800.8
2011,тыс.гектар,"Площадь территории, покрытой лесом",,12452.0
2011,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,378.6
2011,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,47.2
2011,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1850.9
2011,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,15.8
2011,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,104.6
2011,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2219.6
2011,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,155.4
2011,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,223.7
2011,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3088.2
2011,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,122.8
2011,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,249.9
2011,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,529.4
2011,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1603.4
2011,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,1862.5
2011,млн.м3,Запасы наземной биомассы в лесах,,380.7
2011,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,42.7
2011,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.0
2011,млн.м3,Запасы наземной биомассы в лесах,Алматинская,38.7
2011,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.5
2011,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,8.0
2011,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.4
2011,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,4.6
2011,млн.м3,Запасы наземной биомассы в лесах,Костанайская,16.5
2011,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,6.0
2011,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2011,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,26.6
2011,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,54.4
2011,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.1
2011,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,175.1
2011,процент,Изменение чистой площади лесов,,134.20000000000073
2011,процент,Изменение чистой площади лесов,Акмолинская,4.900000000000034
2011,процент,Изменение чистой площади лесов,Актюбинская,-0.0999999999999943
2011,процент,Изменение чистой площади лесов,Алматинская,53.30000000000018
2011,процент,Изменение чистой площади лесов,Атырауская,0.0
2011,процент,Изменение чистой площади лесов,Западно-Казахстанская,1.2999999999999972
2011,процент,Изменение чистой площади лесов,Жымбылская,6.0
2011,процент,Изменение чистой площади лесов,Карагандинская,0.0
2011,процент,Изменение чистой площади лесов,Костанайская,1.299999999999983
2011,процент,Изменение чистой площади лесов,Кызылординская,-6.5
2011,процент,Изменение чистой площади лесов,Мангистауская,0.0999999999999943
2011,процент,Изменение чистой площади лесов,Павлодарская,2.9000000000000057
2011,процент,Изменение чистой площади лесов,Северо-Казахстанская,-0.8
2011,процент,Изменение чистой площади лесов,Туркестанская,0.0
2011,процент,Изменение чистой площади лесов,Восточно-Казахстанская,61.700000000000045
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12452.0
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,378.6
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,47.2
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1850.9
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,15.8
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,104.6
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2219.6
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,155.4
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,223.7
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3088.2
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,122.8
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,249.9
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,529.4
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1603.4
2011,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,1862.5
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12452.0
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,378.6
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,47.2
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1850.9
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,15.8
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,104.6
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2219.6
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,155.4
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,223.7
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3088.2
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,122.8
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,249.9
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,529.4
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1603.4
2011,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,1862.5
2012,тыс.гектар,"Площадь территории, покрытой лесом",,12548.6
2012,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,378.0
2012,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,47.9
2012,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1851.7
2012,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,15.8
2012,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,106.1
2012,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2222.3
2012,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,156.0
2012,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,224.1
2012,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3056.8
2012,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,122.8
2012,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,249.3
2012,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,529.7
2012,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1614.1
2012,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,1974.1
2012,млн.м3,Запасы наземной биомассы в лесах,,412.2
2012,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,45.4
2012,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.1
2012,млн.м3,Запасы наземной биомассы в лесах,Алматинская,40.7
2012,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.5
2012,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,8.3
2012,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.4
2012,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,4.6
2012,млн.м3,Запасы наземной биомассы в лесах,Костанайская,15.5
2012,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,5.9
2012,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2012,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,27.0
2012,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,52.0
2012,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.1
2012,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,204.6
2012,процент,Изменение чистой площади лесов,,96.60000000000036
2012,процент,Изменение чистой площади лесов,Акмолинская,-0.6000000000000227
2012,процент,Изменение чистой площади лесов,Актюбинская,0.6999999999999957
2012,процент,Изменение чистой площади лесов,Алматинская,0.7999999999999545
2012,процент,Изменение чистой площади лесов,Атырауская,0.0
2012,процент,Изменение чистой площади лесов,Западно-Казахстанская,1.5
2012,процент,Изменение чистой площади лесов,Жымбылская,2.700000000000273
2012,процент,Изменение чистой площади лесов,Карагандинская,0.5999999999999943
2012,процент,Изменение чистой площади лесов,Костанайская,0.4000000000000057
2012,процент,Изменение чистой площади лесов,Кызылординская,-31.39999999999964
2012,процент,Изменение чистой площади лесов,Мангистауская,0.0
2012,процент,Изменение чистой площади лесов,Павлодарская,-0.5999999999999943
2012,процент,Изменение чистой площади лесов,Северо-Казахстанская,0.3
2012,процент,Изменение чистой площади лесов,Туркестанская,10.699999999999818
2012,процент,Изменение чистой площади лесов,Восточно-Казахстанская,111.59999999999992
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12548.6
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,378.0
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,47.9
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1851.7
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,15.8
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,106.1
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2222.3
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,156.0
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,224.1
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3056.8
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,122.8
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,249.3
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,529.7
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1614.1
2012,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,1974.1
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12548.6
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,378.0
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,47.9
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1851.7
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,15.8
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,106.1
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2222.3
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,156.0
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,224.1
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3056.8
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,122.8
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,249.3
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,529.7
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1614.1
2012,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,1974.1
2013,тыс.гектар,"Площадь территории, покрытой лесом",,12593.9
2013,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,379.3
2013,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,49.8
2013,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1854.4
2013,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,16.4
2013,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,106.1
2013,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2231.0
2013,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,155.6
2013,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,229.0
2013,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3055.0
2013,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,122.4
2013,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,250.5
2013,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,529.3
2013,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1614.2
2013,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,2000.8
2013,млн.м3,Запасы наземной биомассы в лесах,,412.2
2013,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,45.4
2013,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.1
2013,млн.м3,Запасы наземной биомассы в лесах,Алматинская,40.7
2013,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.5
2013,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,8.3
2013,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.4
2013,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,4.6
2013,млн.м3,Запасы наземной биомассы в лесах,Костанайская,15.5
2013,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,5.9
2013,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2013,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,27.0
2013,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,52.0
2013,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.1
2013,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,204.6
2013,процент,Изменение чистой площади лесов,,45.29999999999927
2013,процент,Изменение чистой площади лесов,Акмолинская,1.3000000000000114
2013,процент,Изменение чистой площади лесов,Актюбинская,1.8999999999999984
2013,процент,Изменение чистой площади лесов,Алматинская,2.700000000000045
2013,процент,Изменение чистой площади лесов,Атырауская,0.5999999999999979
2013,процент,Изменение чистой площади лесов,Западно-Казахстанская,0.0
2013,процент,Изменение чистой площади лесов,Жымбылская,8.699999999999818
2013,процент,Изменение чистой площади лесов,Карагандинская,-0.4000000000000057
2013,процент,Изменение чистой площади лесов,Костанайская,4.900000000000006
2013,процент,Изменение чистой площади лесов,Кызылординская,-1.800000000000182
2013,процент,Изменение чистой площади лесов,Мангистауская,-0.3999999999999915
2013,процент,Изменение чистой площади лесов,Павлодарская,1.2
2013,процент,Изменение чистой площади лесов,Северо-Казахстанская,-0.4000000000000909
2013,процент,Изменение чистой площади лесов,Туркестанская,0.1000000000001364
2013,процент,Изменение чистой площади лесов,Восточно-Казахстанская,26.700000000000045
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,12593.9
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,379.3
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,49.8
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,1854.4
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,16.4
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,106.1
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2231.0
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,155.6
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,229.0
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3055.0
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,122.4
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,250.5
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,529.3
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1614.2
2013,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,2000.8
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12593.9
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,379.3
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,49.8
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1854.4
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,16.4
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,106.1
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2231.0
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,155.6
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,229.0
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3055.0
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,122.4
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,250.5
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,529.3
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1614.2
2013,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,2000.8
2014,тыс.гектар,"Площадь территории, покрытой лесом",,12627.0
2014,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,379.4
2014,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,50.3
2014,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,1856.2
2014,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,16.4
2014,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,106.0
2014,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2236.1
2014,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,155.8
2014,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,234.9
2014,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3063.0
2014,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,122.4
2014,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,253.1
2014,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,531.9
2014,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1616.8
2014,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,2004.7
2014,млн.м3,Запасы наземной биомассы в лесах,,412.2
2014,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,45.4
2014,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.1
2014,млн.м3,Запасы наземной биомассы в лесах,Алматинская,40.7
2014,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.5
2014,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,8.3
2014,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.4
2014,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,4.6
2014,млн.м3,Запасы наземной биомассы в лесах,Костанайская,15.5
2014,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,5.9
2014,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
