Year,UNIT_MEASURE,SERIES,Регионы,Value
2018,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Туркестанская,2.1
2018,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Восточно-Казахстанская,1.1
2018,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,г_Нур-Султан,22.6
2018,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,г_Алматы,5.4
2018,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,г_Шымкент,0.2
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,,1020.8
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Акмолинская,75.2
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Актюбинская,50.8
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Алматинская,129.6
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Атырауская,51.9
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Западно-Казахстанская,26.0
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Жымбылская,45.1
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Карагандинская,81.0
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Костанайская,70.5
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Кызылординская,38.6
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Мангистауская,32.2
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодарская,47.9
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Северо-Казахстанская,54.2
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Туркестанская,49.5
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Восточно-Казахстанская,84.3
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,г_Нур-Султан,44.9
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,г_Алматы,112.2
2018,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,г_Шымкент,26.9
2018,тыс.единиц,выше 10 Мбит/сек,Акмолинская,28.0
2018,тыс.единиц,выше 10 Мбит/сек,Актюбинская,51.9
2018,тыс.единиц,выше 10 Мбит/сек,Алматинская,27.1
2018,тыс.единиц,выше 10 Мбит/сек,Атырауская,35.4
2018,тыс.единиц,выше 10 Мбит/сек,Западно-Казахстанская,39.4
2018,тыс.единиц,выше 10 Мбит/сек,Жымбылская,34.3
2018,тыс.единиц,выше 10 Мбит/сек,Карагандинская,170.9
2018,тыс.единиц,выше 10 Мбит/сек,Костанайская,83.5
2018,тыс.единиц,выше 10 Мбит/сек,Кызылординская,15.0
2018,тыс.единиц,выше 10 Мбит/сек,Мангистауская,39.5
2018,тыс.единиц,выше 10 Мбит/сек,Павлодарская,98.7
2018,тыс.единиц,выше 10 Мбит/сек,Северо-Казахстанская,48.7
2018,тыс.единиц,выше 10 Мбит/сек,Туркестанская,2.2
2018,тыс.единиц,выше 10 Мбит/сек,Восточно-Казахстанская,105.6
2018,тыс.единиц,выше 10 Мбит/сек,г_Нур-Султан,173.3
2018,тыс.единиц,выше 10 Мбит/сек,г_Алматы,276.4
2018,тыс.единиц,выше 10 Мбит/сек,г_Шымкент,46.5
2019,тыс.единиц,,,2511.2
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,,52.7
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Акмолинская,2.6
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Актюбинская,1.5
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Алматинская,1.5
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Атырауская,1.7
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Западно-Казахстанская,1.2
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Жымбылская,0.9
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Карагандинская,4.1
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Костанайская,1.8
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Кызылординская,2.8
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Мангистауская,7.2
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Павлодарская,0.7
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Северо-Казахстанская,1.7
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Туркестанская,1.0
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,Восточно-Казахстанская,0.8
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,г_Нур-Султан,21.1
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,г_Алматы,1.6
2019,тыс.единиц,от 256 кБит/сек до менее 2 Мбит/сек,г_Шымкент,0.5
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,,1006.1
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Акмолинская,76.6
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Актюбинская,49.9
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Алматинская,132.1
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Атырауская,50.4
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Западно-Казахстанская,26.4
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Жымбылская,46.2
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Карагандинская,79.4
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Костанайская,70.9
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Кызылординская,41.2
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Мангистауская,32.9
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Павлодарская,45.3
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Северо-Казахстанская,55.9
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Туркестанская,51.5
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,Восточно-Казахстанская,83.9
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,г_Нур-Султан,38.5
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,г_Алматы,99.2
2019,тыс.единиц,от 2 Мбит/сек до менее 10 Мбит/сек,г_Шымкент,26.0
2019,тыс.единиц,выше 10 Мбит/сек,Акмолинская,29.9
2019,тыс.единиц,выше 10 Мбит/сек,Актюбинская,57.8
2019,тыс.единиц,выше 10 Мбит/сек,Алматинская,31.6
2019,тыс.единиц,выше 10 Мбит/сек,Атырауская,38.6
2019,тыс.единиц,выше 10 Мбит/сек,Западно-Казахстанская,41.8
2019,тыс.единиц,выше 10 Мбит/сек,Жымбылская,35.2
2019,тыс.единиц,выше 10 Мбит/сек,Карагандинская,174.4
2019,тыс.единиц,выше 10 Мбит/сек,Костанайская,87.3
2019,тыс.единиц,выше 10 Мбит/сек,Кызылординская,15.8
2019,тыс.единиц,выше 10 Мбит/сек,Мангистауская,44.9
2019,тыс.единиц,выше 10 Мбит/сек,Павлодарская,104.6
2019,тыс.единиц,выше 10 Мбит/сек,Северо-Казахстанская,47.9
2019,тыс.единиц,выше 10 Мбит/сек,Туркестанская,3.0
2019,тыс.единиц,выше 10 Мбит/сек,Восточно-Казахстанская,111.3
2019,тыс.единиц,выше 10 Мбит/сек,г_Нур-Султан,201.3
2019,тыс.единиц,выше 10 Мбит/сек,г_Алматы,295.2
2019,тыс.единиц,выше 10 Мбит/сек,г_Шымкент,47.2
