Year,UNIT_MEASURE,SERIES,Регионы,Value
2011,млн.тонн,,Северо-Казахстанская,46.1275
2011,млн.тонн,,Восточно-Казахстанская,418.2116
2011,млн.тонн,,г_Нур-Султан,97.2251
2011,млн.тонн,,г_Алматы,155.5848
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,,16647.1626
2011,млн.человек,Железнодорожным транспортом,,20.5
2011,млн.человек,Автомобильный,,16544.7
2011,млн.человек,Внутренним водным,,0.1
2011,млн.человек,Воздушным,,4.1
2011,млн.человек,Городской электрический,,77.0
2011,млн.человек,,Акмолинская,1385.7958999999998
2011,млн.человек,,Актюбинская,199.3162
2011,млн.человек,,Алматинская,550.8759
2011,млн.человек,,Атырауская,126.935
2011,млн.человек,,Западно-Казахстанская,364.768
2011,млн.человек,,Жымбылская,745.8124
2011,млн.человек,,Карагандинская,1993.3222
2011,млн.человек,,Костанайская,1436.4622
2011,млн.человек,,Кызылординская,193.2167
2011,млн.человек,,Мангистауская,73.79469999999999
2011,млн.человек,,Южно-Казахстанская,1800.5132
2011,млн.человек,,Павлодарская,1044.0959
2011,млн.человек,,Северо-Казахстанская,453.9025
2011,млн.человек,,Восточно-Казахстанская,1419.3384
2011,млн.человек,,г_Нур-Султан,1647.9137
2011,млн.человек,,г_Алматы,3190.5865
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,,2475.46041
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Акмолинская,112.3756
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Актюбинская,54.52478
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Алматинская,142.69432999999998
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Атырауская,71.46303
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Западно-Казахстанская,33.808519999999994
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Жымбылская,70.45802
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Карагандинская,551.1137
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Костанайская,268.02796
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Кызылординская,95.51799
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Мангистауская,182.02755
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Южно-Казахстанская,106.50418
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Павлодарская,70.22057000000001
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Северо-Казахстанская,46.00747
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Восточно-Казахстанская,417.93773
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,г_Нур-Султан,97.22507
2011,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,г_Алматы,155.5539
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,,16622.40527
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Акмолинская,1385.79588
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Актюбинская,199.31616
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Алматинская,550.84811
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Атырауская,126.93418
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Западно-Казахстанская,364.73008
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Жымбылская,745.81239
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Карагандинская,1993.31001
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Костанайская,1436.46222
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Кызылординская,193.21672
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Мангистауская,73.77098
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Южно-Казахстанская,1799.61302
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Павлодарская,1044.05276
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Северо-Казахстанская,453.90255
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,Восточно-Казахстанская,1419.31009
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,г_Нур-Султан,1647.86794
2011,млн.человек,Перевезено пассажиров всеми видами транспорта,г_Алматы,3187.46218
2011,тонн,перевезено грузов воздушным транспортом,,31554.9
2011,тонн,перевезено грузов воздушным транспортом,Карагандинская,6.6
2011,тонн,перевезено грузов воздушным транспортом,Южно-Казахстанская,583.0
2011,тонн,перевезено грузов воздушным транспортом,Восточно-Казахстанская,44.0
2011,тонн,перевезено грузов воздушным транспортом,г_Алматы,30921.3
2011,тыс.человек,перевезено пассажиров воздушным транспортом,,4131.3
2011,тыс.человек,перевезено пассажиров воздушным транспортом,Алматинская,27.8
2011,тыс.человек,перевезено пассажиров воздушным транспортом,Атырауская,0.8
2011,тыс.человек,перевезено пассажиров воздушным транспортом,Карагандинская,12.2
2011,тыс.человек,перевезено пассажиров воздушным транспортом,Мангистауская,23.8
2011,тыс.человек,перевезено пассажиров воздушным транспортом,Южно-Казахстанская,900.2
2011,тыс.человек,перевезено пассажиров воздушным транспортом,Павлодарская,0.8
2011,тыс.человек,перевезено пассажиров воздушным транспортом,г_Нур-Султан,17.2
2011,тыс.человек,перевезено пассажиров воздушным транспортом,г_Алматы,24.2
2011,тыс.человек,перевезено пассажиров воздушным транспортом,г_Шымкент,3124.3
2011,млн.тонн,показатели работы трубопроводного транспорта,,214.079
2011,млн.тонн,показатели работы трубопроводного транспорта,Атырауская,68.1127
2011,млн.тонн,показатели работы трубопроводного транспорта,Павлодарская,26.2849
2011,млн.тонн,Перевезено грузов с морским транспортом,,4.557
2011,млн.тонн,Перевезено грузов с морским транспортом,Мангистауская,4.557
2012,млн.тонн,Перевезено грузов всеми видами транспорта,,3231.8419
2012,млн.тонн,Трубопроводный,,213.2
2012,млн.тонн,Железнодорожный,,294.8
2012,млн.тонн,Автомобильный,,2718.4
2012,млн.тонн,Воздушным,,0.22
2012,млн.тонн,Внутренним водным,,1.2907
2012,млн.тонн,Морским,,4.0483
2012,млн.тонн,,Акмолинская,112.5938
2012,млн.тонн,,Актюбинская,58.0505
2012,млн.тонн,,Алматинская,158.0661
2012,млн.тонн,,Атырауская,140.597
2012,млн.тонн,,Западно-Казахстанская,35.81
2012,млн.тонн,,Жымбылская,80.38889999999999
2012,млн.тонн,,Карагандинская,619.6886999999999
2012,млн.тонн,,Костанайская,275.5625
2012,млн.тонн,,Кызылординская,98.3855
2012,млн.тонн,,Мангистауская,207.734
2012,млн.тонн,,Южно-Казахстанская,123.8486
2012,млн.тонн,,Павлодарская,103.0248
2012,млн.тонн,,Северо-Казахстанская,46.2119
2012,млн.тонн,,Восточно-Казахстанская,476.9061
2012,млн.тонн,,г_Нур-Султан,112.5887
2012,млн.тонн,,г_Алматы,168.3065
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,,18484.6485
2012,млн.человек,Железнодорожным транспортом,,24.4
2012,млн.человек,Автомобильный,,18380.2
2012,млн.человек,Внутренним водным,,0.1
2012,млн.человек,Воздушным,,4.5
2012,млн.человек,Городской электрический,,69.6
2012,млн.человек,,Акмолинская,1482.0797
2012,млн.человек,,Актюбинская,220.087
2012,млн.человек,,Алматинская,597.1945999999999
2012,млн.человек,,Атырауская,155.4183
2012,млн.человек,,Западно-Казахстанская,402.3381
2012,млн.человек,,Жымбылская,802.7956999999999
2012,млн.человек,,Карагандинская,2111.422
2012,млн.человек,,Костанайская,1575.5291000000002
2012,млн.человек,,Кызылординская,232.3686
2012,млн.человек,,Мангистауская,81.469
2012,млн.человек,,Южно-Казахстанская,2149.8955
2012,млн.человек,,Павлодарская,1166.3121999999998
2012,млн.человек,,Северо-Казахстанская,470.6909
2012,млн.человек,,Восточно-Казахстанская,1459.8789
2012,млн.человек,,г_Нур-Султан,1750.0521
2012,млн.человек,,г_Алматы,3802.7638
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,,2718.43909
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Акмолинская,112.59376
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Актюбинская,58.05049
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Алматинская,158.06611999999998
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Атырауская,72.35414
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Западно-Казахстанская,35.678650000000005
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Жымбылская,80.38894
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Карагандинская,619.68872
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Костанайская,275.56246000000004
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Кызылординская,98.38552
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Мангистауская,203.68565
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Южно-Казахстанская,123.84784
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Павлодарская,76.59103
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Северо-Казахстанская,46.09193
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Восточно-Казахстанская,476.57967
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,г_Нур-Султан,112.58867
2012,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,г_Алматы,168.28551000000002
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,,18455.68435
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Акмолинская,1482.0797
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Актюбинская,220.08693
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Алматинская,597.16457
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Атырауская,155.41785
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Западно-Казахстанская,402.24008
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Жымбылская,802.79566
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Карагандинская,2111.41481
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Костанайская,1575.52905
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Кызылординская,2323.6863
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Мангистауская,81.469
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Южно-Казахстанская,2148.79967
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Павлодарская,1166.28692
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Северо-Казахстанская,4706.9088
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,Восточно-Казахстанская,1459.86077
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,г_Нур-Султан,1750.02434
2012,млн.человек,Перевезено пассажиров всеми видами транспорта,г_Алматы,3799.45549
2012,тонн,перевезено грузов воздушным транспортом,,21954.2
2012,тонн,перевезено грузов воздушным транспортом,Западно-Казахстанская,183.0
2012,тонн,перевезено грузов воздушным транспортом,Южно-Казахстанская,768.0
2012,тонн,перевезено грузов воздушным транспортом,Восточно-Казахстанская,5.8
2012,тонн,перевезено грузов воздушным транспортом,г_Алматы,20997.4
2012,тыс.человек,перевезено пассажиров воздушным транспортом,,4512.0
2012,тыс.человек,перевезено пассажиров воздушным транспортом,Алматинская,30.0
2012,тыс.человек,перевезено пассажиров воздушным транспортом,Атырауская,0.4
2012,тыс.человек,перевезено пассажиров воздушным транспортом,Карагандинская,59.7
2012,тыс.человек,перевезено пассажиров воздушным транспортом,Западно-Казахстанская,7.2
2012,тыс.человек,перевезено пассажиров воздушным транспортом,Южно-Казахстанская,1095.8
2012,тыс.человек,перевезено пассажиров воздушным транспортом,г_Нур-Султан,5.1
2012,тыс.человек,перевезено пассажиров воздушным транспортом,г_Алматы,5.5
2012,тыс.человек,перевезено пассажиров воздушным транспортом,г_Шымкент,3308.3
2012,млн.тонн,показатели работы трубопроводного транспорта,,213.2221
2012,млн.тонн,показатели работы трубопроводного транспорта,Атырауская,68.24289999999999
2012,млн.тонн,показатели работы трубопроводного транспорта,Павлодарская,25.7207
2012,млн.тонн,Перевезено грузов с морским транспортом,,4.0483
2012,млн.тонн,Перевезено грузов с морским транспортом,Мангистауская,4.0483
2013,млн.тонн,Перевезено грузов всеми видами транспорта,,3508.0407
2013,млн.тонн,Трубопроводный,,225.9
2013,млн.тонн,Железнодорожный,,293.7
2013,млн.тонн,Автомобильный,,2983.35
2013,млн.тонн,Воздушным,,0.239
2013,млн.тонн,Внутренним водным,,1.1065
2013,млн.тонн,Морским,,3.9845
2013,млн.тонн,,Акмолинская,121.5251
2013,млн.тонн,,Актюбинская,62.173300000000005
2013,млн.тонн,,Алматинская,159.01
2013,млн.тонн,,Атырауская,151.34429999999998
2013,млн.тонн,,Западно-Казахстанская,38.868
2013,млн.тонн,,Жымбылская,88.3699
2013,млн.тонн,,Карагандинская,676.6549
2013,млн.тонн,,Костанайская,299.653
2013,млн.тонн,,Кызылординская,106.1353
2013,млн.тонн,,Мангистауская,215.0696
2013,млн.тонн,,Южно-Казахстанская,133.0374
2013,млн.тонн,,Павлодарская,116.4561
2013,млн.тонн,,Северо-Казахстанская,49.2661
2013,млн.тонн,,Восточно-Казахстанская,553.6669
2013,млн.тонн,,г_Нур-Султан,124.117
2013,млн.тонн,,г_Алматы,194.412
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,,20004.2963
2013,млн.человек,Железнодорожным транспортом,,28.6
2013,млн.человек,Автомобильный,,19905.27
2013,млн.человек,Внутренним водным,,0.09
2013,млн.человек,Воздушным,,5.0
2013,млн.человек,Городской электрический,,65.3
2013,млн.человек,,Акмолинская,1604.4809
2013,млн.человек,,Актюбинская,238.3837
2013,млн.человек,,Алматинская,628.9567
2013,млн.человек,,Атырауская,167.9207
2013,млн.человек,,Западно-Казахстанская,425.7576
2013,млн.человек,,Жымбылская,864.5943000000001
2013,млн.человек,,Карагандинская,2299.8505
2013,млн.человек,,Костанайская,1657.3538999999998
2013,млн.человек,,Кызылординская,251.3166
2013,млн.человек,,Мангистауская,85.4807
2013,млн.человек,,Южно-Казахстанская,2257.6409
2013,млн.человек,,Павлодарская,1194.5999
2013,млн.человек,,Северо-Казахстанская,492.8016
2013,млн.человек,,Восточно-Казахстанская,1606.7478999999998
2013,млн.человек,,г_Нур-Султан,1961.0055
2013,млн.человек,,г_Алматы,4238.824799999999
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,,2983.35009
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Акмолинская,121.52507
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Актюбинская,62.173300000000005
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Алматинская,159.00998
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Атырауская,82.59600999999999
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Западно-Казахстанская,38.786660000000005
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Жымбылская,88.36992
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Карагандинская,676.65488
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Костанайская,299.65301
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Кызылординская,106.13531
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Мангистауская,211.08514
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Южно-Казахстанская,133.03631
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Павлодарская,83.25099
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Северо-Казахстанская,49.26606
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,Восточно-Казахстанская,553.30106
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,г_Нур-Султан,124.11701
2013,млн.тонн,перевезено грузов автомобильным  и городским  электрическим транспортом,г_Алматы,194.38938
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,,19970.638
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Акмолинская,1604.4809
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Актюбинская,238.3837
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Алматинская,628.9312
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Атырауская,167.9207
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Западно-Казахстанская,425.5786
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Жымбылская,864.5943
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Карагандинская,2299.8406
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Костанайская,1657.3539
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Кызылординская,251.3166
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Мангистауская,85.4807
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Южно-Казахстанская,2256.5313
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Павлодарская,1194.5823
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Северо-Казахстанская,492.8016
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,Восточно-Казахстанская,1606.7358
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,г_Нур-Султан,1960.98
2013,млн.человек,Перевезено пассажиров всеми видами транспорта,г_Алматы,4235.1258
2013,тонн,перевезено грузов воздушным транспортом,,23873.5
2013,тонн,перевезено грузов воздушным транспортом,Западно-Казахстанская,227.2
2013,тонн,перевезено грузов воздушным транспортом,Восточно-Казахстанская,1062.0
2013,тонн,перевезено грузов воздушным транспортом,г_Алматы,22584.3
2013,тыс.человек,перевезено пассажиров воздушным транспортом,,4985.6
2013,тыс.человек,перевезено пассажиров воздушным транспортом,Алматинская,25.5
2013,тыс.человек,перевезено пассажиров воздушным транспортом,Карагандинская,10.0
2013,тыс.человек,перевезено пассажиров воздушным транспортом,Западно-Казахстанская,140.1
2013,тыс.человек,перевезено пассажиров воздушным транспортом,Южно-Казахстанская,1109.6
2013,тыс.человек,перевезено пассажиров воздушным транспортом,г_Алматы,1.3
2013,тыс.человек,перевезено пассажиров воздушным транспортом,г_Шымкент,3699.1
2013,млн.тонн,показатели работы трубопроводного транспорта,,225.9157
2013,млн.тонн,показатели работы трубопроводного транспорта,Атырауская,68.7483
2013,млн.тонн,показатели работы трубопроводного транспорта,Павлодарская,32.5456
2013,млн.тонн,Перевезено грузов с морским транспортом,,3.9845
2013,млн.тонн,Перевезено грузов с морским транспортом,Мангистауская,3.9845
2014,млн.тонн,Перевезено грузов всеми видами транспорта,,3749.8406
2014,млн.тонн,Трубопроводный,,225.019
2014,млн.тонн,Железнодорожный,,390.741
2014,млн.тонн,Автомобильный,,3129.1
2014,млн.тонн,Воздушным,,0.19082
2014,млн.тонн,Внутренним водным,,1.3208
2014,млн.тонн,Морским,,3.6302
2014,млн.тонн,,Акмолинская,121.2567
2014,млн.тонн,,Актюбинская,63.6389
2014,млн.тонн,,Алматинская,159.913
2014,млн.тонн,,Атырауская,151.15679999999998
2014,млн.тонн,,Западно-Казахстанская,39.9878
2014,млн.тонн,,Жымбылская,88.9071
2014,млн.тонн,,Карагандинская,719.1646
2014,млн.тонн,,Костанайская,297.3363
2014,млн.тонн,,Кызылординская,107.1732
2014,млн.тонн,,Мангистауская,217.6252
2014,млн.тонн,,Южно-Казахстанская,145.4088
2014,млн.тонн,,Павлодарская,128.0527
2014,млн.тонн,,Северо-Казахстанская,49.894400000000005
2014,млн.тонн,,Восточно-Казахстанская,595.4762
2014,млн.тонн,,г_Нур-Султан,136.6535
2014,млн.тонн,,г_Алматы,216.8484
2014,млн.человек,Перевезено пассажиров всеми видами транспорта,,21281.1651
2014,млн.человек,Железнодорожным транспортом,,23.2
