Year,Value,UNIT_MEASURE
2010,49.4,PT
2011,47.4,PT
2012,31.0,PT
2013,30.3,PT
2014,29.1,PT
2015,38.3,PT
2016,34.4,PT
2017,31.8,PT
2018,30.8,PT
2019,28.2,PT
