Year,Value,SERIES,UNIT_MEASURE
2010,13.1,_L_KZ_DD_MSD,PT
2010,5.4,_L_KZ_DD_SDD,PT
2015,8.0,_L_KZ_DD_MSD,PT
2015,2.4,_L_KZ_DD_SDD,PT
