Year,Value,SERIES,UNIT_MEASURE
2015,7.8,_L_KZ_020102_1B,PT
2015,1.4,_L_KZ_020102_1A,PT
2016,7.8,_L_KZ_020102_1B,PT
2016,1.4,_L_KZ_020102_1A,PT
2017,7.8,_L_KZ_020102_1B,PT
2017,1.4,_L_KZ_020102_1A,PT
2018,4.2,_L_KZ_020102_1B,PT
2018,1.7,_L_KZ_020102_1A,PT
2019,5.3,_L_KZ_020102_1B,PT
2019,1.9,_L_KZ_020102_1A,PT
