Year,Value,UNIT_MEASURE
2010,22.26,PER_100000_POP
2011,20.8,PER_100000_POP
2012,19.68,PER_100000_POP
2013,20.67,PER_100000_POP
2014,18.1,PER_100000_POP
2015,16.52,PER_100000_POP
2016,14.47,PER_100000_POP
2017,14.77,PER_100000_POP
2018,13.65,PER_100000_POP
2019,12.82,PER_100000_POP
