Year,Value,UNIT_MEASURE
2011,5.0,PT
2012,11.0,PT
2013,13.0,PT
2014,5.0,PT
2015,14.0,PT
2016,12.0,PT
2017,11.0,PT
2018,12.0,PT
2019,23.0,PT
