Year,Value,UNIT_MEASURE
2010,34.3,PT
2011,32.7,PT
2012,32.7,PT
2013,30.7,PT
2014,31.4,PT
2015,32.2,PT
2016,30.3,PT
2017,30.5,PT
2018,30.5,PT
2019,30.5,PT
