Year,Value,UNIT_MEASURE
2010,18.4,SQ_METER
2011,18.7,SQ_METER
2012,19.6,SQ_METER
2013,20.9,SQ_METER
2014,21.0,SQ_METER
2015,21.0,SQ_METER
2016,21.4,SQ_METER
2017,21.6,SQ_METER
2018,21.9,SQ_METER
2019,22.2,SQ_METER
