Year,Value,UNIT_MEASURE
2010,-527264.2,M_TNG
2011,-568618.5,M_TNG
2012,-890308.7,M_TNG
2013,-700927.8,M_TNG
2014,-1086670.4,M_TNG
2015,-915704.8,M_TNG
2016,-737717.6,M_TNG
2017,-1455319.8,M_TNG
2018,-833072.3,M_TNG
2019,-1285306.7,M_TNG
