Year,Value,UNIT_MEASURE
2010,5.7,PT
2011,5.1,PT
2012,5.9,PT
2013,5.8,PT
2014,7.0,PT
2015,7.9,PT
2016,7.2,PT
2017,6.4,PT
2018,6.0,PT
2019,5.2,PT
