Year,Value,UNIT_MEASURE
2010,55.0,TH_HA
2011,67.9,TH_HA
2012,81.0,TH_HA
2013,92.8,TH_HA
2014,109.8,TH_HA
2015,136.5,TH_HA
2016,170.3,TH_HA
2017,183.4,TH_HA
2018,215.5,TH_HA
2019,210.5,TH_HA
