Year,Value,UNIT_MEASURE
2010,6.5,PT
2011,5.5,PT
2012,3.8,PT
2013,2.9,PT
2014,2.9,PT
2015,2.6,PT
2016,2.5,PT
2017,2.7,PT
2018,4.3,PT
2019,4.3,PT
