Year,Value,UNIT_MEASURE
2010,14.4,PT
2011,11.6,PT
2012,12.3,PT
2013,12.3,PT
2014,14.3,PT
2015,22.1,PT
2016,24.3,PT
2017,24.8,PT
2018,24.9,PT
2019,24.0,PT
