Year,Value,UNIT_MEASURE
2010,0.9,PT
2011,0.8,PT
2012,0.6,PT
2013,0.5,PT
2014,0.4,PT
2015,0.3,PT
2016,0.2,PT
2017,0.2,PT
2018,0.1,PT
2019,0.1,PT
