Year,Value,UNIT_MEASURE
2010,2.62,PER_100000_POP
2011,1.76,PER_100000_POP
2012,1.24,PER_100000_POP
2013,1.01,PER_100000_POP
2014,0.77,PER_100000_POP
2015,0.95,PER_100000_POP
2016,0.54,PER_100000_POP
2017,0.54,PER_100000_POP
2018,0.58,PER_100000_POP
2019,0.6,PER_100000_POP
