Year,Value,UNIT_MEASURE
2010,95.3,PER_100000_POP
2011,86.6,PER_100000_POP
2012,81.7,PER_100000_POP
2013,73.4,PER_100000_POP
2014,66.4,PER_100000_POP
2015,58.5,PER_100000_POP
2016,52.7,PER_100000_POP
2017,52.2,PER_100000_POP
2018,48.2,PER_100000_POP
2019,45.6,PER_100000_POP
