Year,Value,UNIT_MEASURE
2010,66.4,PT
2011,67.5,PT
2012,67.0,PT
2013,69.6,PT
2014,69.8,PT
2015,72.6,PT
2016,74.1,PT
2017,72.6,PT
2018,71.5,PT
2019,85.5,PT
