Year,Value,UNIT_MEASURE
2010,0.5,PT
2011,0.25,PT
2012,0.37,PT
2013,0.53,PT
2014,0.6,PT
2015,0.93,PT
2016,2.07,PT
2017,1.97,PT
2018,1.2,PT
2019,3.0935267891742,PT
