Year,Value,UNIT_MEASURE
2010,109.1,PT_PREV_Y
2011,112.1,PT_PREV_Y
2012,102.8,PT_PREV_Y
2013,102.1,PT_PREV_Y
2014,103.8,PT_PREV_Y
2015,97.3,PT_PREV_Y
2016,99.0,PT_PREV_Y
2017,103.6,PT_PREV_Y
2018,104.7,PT_PREV_Y
2019,105.3,PT_PREV_Y
