Year,Value,UNIT_MEASURE
2010,210.0,PT
2011,21.0,PT
2012,23.9,PT
2013,26.5,PT
2014,27.7,PT
2015,25.9,PT
2016,23.9,PT
2017,25.8,PT
2018,267.0,PT
2019,339.0,PT
