Year,Value,UNIT_MEASURE
2010,107786.0,PERSONS
2011,134568.0,PERSONS
2012,114150.0,PERSONS
2013,111466.0,PERSONS
2014,120609.0,PERSONS
2015,108673.0,PERSONS
2016,77947.0,PERSONS
2017,68392.0,PERSONS
2018,69510.0,PERSONS
2019,69389.0,PERSONS
