Year,Value,UNIT_MEASURE
2010,20.71,PER_100000_POP
2011,19.33,PER_100000_POP
2012,19.11,PER_100000_POP
2013,19.08,PER_100000_POP
2014,16.28,PER_100000_POP
2015,15.16,PER_100000_POP
2016,15.27,PER_100000_POP
2017,13.04,PER_100000_POP
2018,13.2,PER_100000_POP
2019,14.5622103188276,PER_100000_POP
