Year,Value,UNIT_MEASURE
2010,8.8,PT
2011,9.0,PT
2012,9.0,PT
2013,9.0,PT
2014,9.0,PT
2015,9.1,PT
2016,9.2,PT
2017,9.4,PT
2018,9.6,PT
2019,9.6,PT
