Year,Value,UNIT_MEASURE
2010,14.9,PT
2011,17.8,PT
2012,21.5,PT
2013,23.0,PT
2014,16.22,PT
2015,9.3,PT
2016,7.41,PT
2017,4.38,PT
2018,3.6,PT
2019,24.66,PT
