Year,Value,SERIES,UNIT_MEASURE
2010,4598.0,SI_COV_MATNL,TH_PEOPLE
2010,16.5,SI_COV_UEMP,TH_PEOPLE
2010,1702.9,государственная базовая пенсионная выплата,TH_PEOPLE
2010,1677.2,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2010,194.5,_L_KZ_010301_1A,TH_PEOPLE
2011,545.0,SI_COV_MATNL,TH_PEOPLE
2011,17.4,SI_COV_UEMP,TH_PEOPLE
2011,1740.0,государственная базовая пенсионная выплата,TH_PEOPLE
2011,1713.0,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2011,139.3,_L_KZ_010301_1A,TH_PEOPLE
2012,529.1,SI_COV_MATNL,TH_PEOPLE
2012,14.4,SI_COV_UEMP,TH_PEOPLE
2012,1780.8,государственная базовая пенсионная выплата,TH_PEOPLE
2012,1753.2,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2012,97.3,_L_KZ_010301_1A,TH_PEOPLE
2013,551.0,SI_COV_MATNL,TH_PEOPLE
2013,18.8,SI_COV_UEMP,TH_PEOPLE
2013,1840.5,государственная базовая пенсионная выплата,TH_PEOPLE
2013,1810.5,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2013,60.7,_L_KZ_010301_1A,TH_PEOPLE
2014,591.3,SI_COV_MATNL,TH_PEOPLE
2014,18.3,SI_COV_UEMP,TH_PEOPLE
2014,1914.8,государственная базовая пенсионная выплата,TH_PEOPLE
2014,1883.3,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2014,56.1,_L_KZ_010301_1A,TH_PEOPLE
2015,541.4,SI_COV_MATNL,TH_PEOPLE
2015,26.1,SI_COV_UEMP,TH_PEOPLE
2015,1977.6,государственная базовая пенсионная выплата,TH_PEOPLE
2015,1943.4,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2015,38.2,_L_KZ_010301_1A,TH_PEOPLE
2016,581.5,SI_COV_MATNL,TH_PEOPLE
2016,32.9,SI_COV_UEMP,TH_PEOPLE
2016,2040.9,государственная базовая пенсионная выплата,TH_PEOPLE
2016,2013.3,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2016,28.8,_L_KZ_010301_1A,TH_PEOPLE
2017,538.5,SI_COV_MATNL,TH_PEOPLE
2017,35.8,SI_COV_UEMP,TH_PEOPLE
2017,2112.8,государственная базовая пенсионная выплата,TH_PEOPLE
2017,2095.0,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2017,23.3,_L_KZ_010301_1A,TH_PEOPLE
2018,520.5,SI_COV_MATNL,TH_PEOPLE
2018,47.7,SI_COV_UEMP,TH_PEOPLE
2018,2154.0,государственная базовая пенсионная выплата,TH_PEOPLE
2018,2152.3,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2018,571.6,_L_KZ_010301_1A,TH_PEOPLE
2019,538.5,SI_COV_MATNL,TH_PEOPLE
2019,63.9,SI_COV_UEMP,TH_PEOPLE
2019,2179.6,государственная базовая пенсионная выплата,TH_PEOPLE
2019,2196.2,пенсионные выплаты по возрасту и за выслугу лет,TH_PEOPLE
2019,2177.2,_L_KZ_010301_1A,TH_PEOPLE
