Year,Value,UNIT_MEASURE
2010,99.4,PT
2011,99.9,PT
2012,99.8,PT
2013,99.8,PT
2014,99.7,PT
2015,99.5,PT
2016,99.9,PT
2017,99.9,PT
2018,99.9,PT
2019,99.9,PT
