Year,Value,UNIT_MEASURE
2010,7.78,UNITS
2011,8.18,UNITS
2012,8.1,UNITS
2013,7.93,UNITS
2014,8.15,UNITS
2015,8.14,UNITS
2016,8.51,UNITS
2017,7.95,UNITS
2018,8.26,UNITS
2019,8.04,UNITS
