Year,Value,UNIT_MEASURE
2014,134752.0,PERSONS
2015,159480.0,PERSONS
2016,155870.0,PERSONS
2017,164105.0,PERSONS
2018,166695.0,PERSONS
2019,156114.0,PERSONS
