Year,Value,UNIT_MEASURE
2014,93.5,PT_PREV_Y
2015,115.3,PT_PREV_Y
2016,124.0,PT_PREV_Y
2017,118.7,PT_PREV_Y
2018,107.2,PT_PREV_Y
