Year,Value,UNIT_MEASURE
2011,50.6,PT
2012,61.90662401932264,PT
2013,63.3,PT
2014,63.9,PT
2015,72.8660129673921,PT
2016,76.8,PT
2017,78.8,PT
2018,81.3,PT
2019,84.2,PT
